f1_avg_bitrate,f2_avg_bitrate,diff_avg_bitrate,ratio_avg_bitrate,jaccard_unique_artists,jaccard_unique_albums,f1_generic_filename_score,f2_generic_filename_score,diff_generic_filename_score,f1_generic_title_score,f2_generic_title_score,diff_generic_title_score,f1_has_art,f2_has_art,both_has_art,art_hashes_match,comp_file_hash_similarity,comp_file_size_similarity,comp_filename_similarity,comp_title_similarity,comp_album_similarity,comp_artist_similarity,comp_albumartist_similarity,comp_folder_name_similarity,comp_album_art_hash_similarity,comp_duration_similarity,comp_is_identical_by_hash,comp_avg_add_meta_similarity,comp_count_high_add_meta_similarity,target_label,label_source,folder1_path_id,folder2_path_id
128.0,157.0909090909091,29.090909090909093,0.8148148148148148,0.0,0.0,0.3022111170984259,0.3433230563582517,0.041111939259825814,0.3022111170984259,0.2387152837785005,0.06349583331992542,0.0,0.0,0.0,0.0,0.0,0.19254578049573856,0.295626764044659,0.0766530570878397,0.0,0.07086186540731995,0.0,0.4,0.0,0.0,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ישראל דגן\דגן חתונות\משה אטיאס,D:\בעלי תשובה\מאיר בנאי\לך אלי
64.0,128.0,64.0,0.5,0.0,0.0,0.24337572331410295,0.264503876615915,0.021128153301812058,0.4669122431312358,1.0,0.5330877568687642,0.0,0.0,0.0,0.0,0.0,0.3331683374434828,0.4599718447544534,0.026534802916381866,0.0,0.0,0.0,0.3076923076923077,0.0,0.5737586289803734,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\אודי טופלברג\מים,D:\בעלי תשובה\אסף נגל\אדיר במרום
128.0,128.0,0.0,1.0,0.0,1.0,0.2499528889962427,0.2727991566036579,0.022846267607415177,0.2499528889962427,0.27455635043139537,0.024603461435152657,0.0,0.0,0.0,0.0,0.0,0.6760563878714776,0.476269908740497,0.2957365175244432,0.0,0.0,0.0,0.33333333333333337,0.0,0.48412992391244575,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\דני,D:\בעלי תשובה\ישעיה חסיד\אחד
128.0,192.0,64.0,0.6666666666666666,0.0,0.0,0.4261133624252772,0.3602569865901291,0.06585637583514808,0.4261133624252772,0.20396713382961987,0.22214622859565733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\יוסף (גלעד) קרדונר\בחירה - 03,D:\בעלי תשובה\שולי רנד\הופעה בקיסריה\שולי רנד - בקיסריה\דיסק 2
128.0,32.0,96.0,0.25,1.0,1.0,0.4407025534851622,0.0,0.4407025534851622,0.4407025534851622,0.0,0.4407025534851622,0.0,0.0,0.0,0.0,0.0,0.30666702679694946,0.4050517598343685,0.1209653092006033,0.0,0.0,0.0,0.19999999999999996,0.0,0.13300648233319629,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ישראל דגן\מחול צדיקים,D:\בעלי תשובה\ארז משה דורון\079 הגיע זמן הגאולה
128.0,128.0,0.0,1.0,0.0,0.0,0.22711722683296007,0.6974116257476615,0.4702943989147014,0.22711722683296007,0.6974116257476615,0.4702943989147014,0.0,0.0,0.0,0.0,0.0,0.6534778325216135,0.42523658119716234,0.2508286337639174,0.0,0.0,0.0,0.30000000000000004,0.0,0.4392918777330453,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\יניב\קומי אורי,D:\בעלי תשובה\חיות  הקודש
128.0,160.0,32.0,0.8,1.0,1.0,0.2499528889962427,0.22423017210857654,0.02572271688766617,0.2499528889962427,0.22423017210857654,0.02572271688766617,0.0,0.0,0.0,0.0,0.0,0.3538951950450807,0.4477015950494212,0.24597856421025957,0.0,0.0,0.0,0.25,0.0,0.2717424411774306,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\דני,D:\בעלי תשובה\מים 1
128.0,128.0,0.0,1.0,0.0,0.0,0.26316833264670075,1.0,0.7368316673532993,0.26316833264670075,1.0,0.7368316673532993,0.0,0.0,0.0,0.0,0.0,0.775941596120808,0.29633315181162456,0.2221527055996818,0.0,0.0,0.0,0.06896551724137934,0.0,0.5731500039831962,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ירמיהו\כנגן המנגן,D:\בעלי תשובה\אודי דוידי\אודי דוידי דבר אליו
32.0,32.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222065289527675,0.8333333333333336,0.5,0.0,0.0,0.0,0.4516129032258065,0.0,0.49544137106893177,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ארז משה דורון\004 זוגיות רוחנית,D:\בעלי תשובה\ארז משה דורון\009 סיפור אישי
128.0,128.0,0.0,1.0,0.0,0.0,0.3022111170984259,1.0,0.6977888829015741,0.3022111170984259,1.0,0.6977888829015741,0.0,1.0,0.0,0.0,0.0,0.15706660791277338,0.2666627728272574,0.04351758543562165,0.0,0.12122191984260948,0.0,0.1428571428571429,0.0,0.0,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ישראל דגן\דגן חתונות\משה אטיאס,D:\בעלי תשובה\יצחק מאיר\נשמות חדשות\חלק 2
126.54545454545455,128.0,1.4545454545454533,0.9886363636363636,0.0,0.0,0.30835235107667835,0.39271008922891665,0.08435773815223829,0.3036951978849802,0.24409440945116195,0.05960078843381822,0.0,1.0,0.0,0.0,0.0,0.6196735411936046,0.4132012516951931,0.21658752034515638,0.0,0.011363636363636364,0.0,0.4,0.0,0.3834008166335528,0.0,0.5,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\יוסף קרדונר\מקור החכמה,D:\בעלי תשובה\שולי רנד\נקודה טובה
32.0,320.0,288.0,0.1,0.0,0.0,0.0,0.4266569804539248,0.4266569804539248,0.0,0.4266569804539248,0.4266569804539248,0.0,0.0,0.0,0.0,0.0,0.07729925110769455,0.3349270482603816,0.017543859649122806,0.0,0.0,0.0,0.25531914893617025,0.0,0.16666666666666666,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ארז משה דורון\000[022] איך זוכים לחיות באמת,D:\בעלי תשובה\עמיר בניון\עמיר בניון - המקלט
32.0,128.0,96.0,0.25,1.0,1.0,0.0,0.30459474003409925,0.30459474003409925,0.0,0.30459474003409925,0.30459474003409925,0.0,0.0,0.0,0.0,0.0,0.510270810834308,0.3478309516570386,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ארז משה דורון\093 ישוב הדעת,D:\בעלי תשובה\אשר אלפסי\אתה הכל
128.0,128.0,0.0,1.0,0.0,0.0,0.4395813988062998,1.0,0.5604186011937002,0.4395813988062998,1.0,0.5604186011937002,0.0,0.0,0.0,0.0,0.0,0.5616751515283719,0.14720016586138676,0.02981761993548036,0.0,0.0,0.0,0.2727272727272727,0.0,0.4464927037783504,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ישראל דגן\ראש השנה שלי,D:\בעלי תשובה\נפתלי גולד
128.0,128.0,0.0,1.0,1.0,1.0,0.4395813988062998,1.0,0.5604186011937002,0.4395813988062998,0.0,0.4395813988062998,0.0,0.0,0.0,0.0,0.0,0.45393287042776753,0.1668810592487179,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.22493711772435399,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ישראל דגן\ראש השנה שלי,D:\בעלי תשובה\חיים דוד סרצ'יק\למעו שמו
320.0,128.0,192.0,0.4,0.3333333333333333,0.0,0.21162859691843153,0.2409177614286613,0.02928916451022978,1.0,0.2393952727002871,0.760604727299713,0.0,0.0,0.0,0.0,0.0,0.1474681584725159,0.48871855927203783,0.0900229262247275,0.8571428571428575,0.7454545454545456,0.0,0.9090909090909091,0.0,0.2435250173480452,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\שולי רנד\שולי רנד בקיסריה 2,D:\בעלי תשובה\שולי רנד\שולי רנד קיסריה
128.0,128.0,0.0,1.0,0.0,0.0,0.36207277452891484,0.21116393582337853,0.1509088387055363,1.0,0.21116393582337853,0.7888360641766214,0.0,0.0,0.0,0.0,0.0,0.5897420823661265,0.44927171362703594,0.032275641025641025,0.0,0.0,0.0,0.23529411764705888,0.0,0.2441762438997456,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ברק כהן\יש תקווה,D:\בעלי תשובה\סנדי שמואלי\בעזרת השם
32.0,32.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.529993668787369,0.7692307692307692,0.05555555555555555,0.0,0.0,0.0,0.38888888888888884,0.0,0.25,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ארז משה דורון\003 שמחה מתוך צער,D:\בעלי תשובה\ארז משה דורון\000[096] סוד הויתור
96.0,128.0,32.0,0.75,0.0,0.0,0.22190442340597138,0.6387530961627489,0.4168486727567775,0.22190442340597138,0.2787580723284634,0.056853648922492006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\קול אחי\הללו,D:\בעלי תשובה\ישראל דגן\עדיין יש תקווה
128.0,128.0,0.0,1.0,1.0,1.0,0.2755814301892734,1.0,0.7244185698107266,0.2755814301892734,0.0,0.2755814301892734,0.0,0.0,0.0,0.0,0.0,0.5732976130339023,0.20573682628731715,0.0,0.0,0.0,0.0,0.0,0.0,0.25082148465846543,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\יהודה גלאנץ\Phinar,D:\בעלי תשובה\חיים דוד סרצ'יק\למעו שמו
96.0,128.0,32.0,0.75,0.0,0.0,0.24974139732911663,0.6606431894230039,0.41090179209388733,0.24974139732911663,0.8222222222222222,0.5724808248931056,0.0,0.0,0.0,0.0,0.0,0.7106932225106612,0.36696985237203195,0.08965934012310824,0.0,0.2088298483126069,0.0,0.23529411764705888,0.0,0.5715186539027559,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\קול אחי\השקיפה,D:\בעלי תשובה\המדרגות\המדרגות חדש
56.0,128.0,72.0,0.4375,0.0,1.0,0.7537098401213115,0.24951725891354376,0.5041925812077677,0.2459984041872587,0.24951725891354376,0.003518854726285048,0.0,0.0,0.0,0.0,0.0,0.14295681839202662,0.25763608718080794,0.23380524704054112,0.0,0.0,0.0,0.25,0.0,0.4747375233067929,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\סנדי שמואלי\עד מתי,D:\בעלי תשובה\דני ממן\זה שיר שבח
160.0,157.0909090909091,2.9090909090909065,0.9818181818181818,0.0,0.0,0.27238638174643265,0.3433230563582517,0.07093667461181907,0.27238638174643265,0.2387152837785005,0.03367109796793216,0.0,0.0,0.0,0.0,0.0,0.671775746183185,0.2629326977926847,0.24219243761577855,0.0,0.0,0.0,0.375,0.0,0.46845321215926405,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\אהרון רזאל\זמן הגאולה,D:\בעלי תשובה\מאיר בנאי\לך אלי
128.0,128.0,0.0,1.0,0.0,0.0,0.27700884219937516,0.2000802777784875,0.07692856442088766,0.27700884219937516,0.0,0.27700884219937516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\עדי רן\עדי רן והגיטרה - 1,D:\בעלי תשובה\אודי אולמן\דברי שיר
32.0,32.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5925715461972079,0.923076923076923,0.8,0.0,0.0,0.0,0.33333333333333337,0.0,0.15240203024029864,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ארז משה דורון\013 צא אל השדות,D:\בעלי תשובה\ארז משה דורון\001 תיקון הכללי
128.0,320.0,192.0,0.4,0.0,0.0,0.4601311768377076,0.416959409862627,0.04317176697508063,0.4601311768377076,0.31644553061421565,0.14368564622349195,0.0,1.0,0.0,0.0,0.0,0.14186681278420496,0.45219537794599446,0.3367373696159679,0.0,0.0,0.0,0.19354838709677424,0.0,0.510207236006963,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\יונתן,D:\בעלי תשובה\עמיר בניון\עמיר בניון שירי ארץ אהבה\עמיר בניון - שירי ארץ-אהבה
320.0,192.0,128.0,0.6,0.0,0.0,0.269820031736722,0.3602569865901291,0.09043695485340714,0.269820031736722,0.20396713382961987,0.06585289790710211,0.0,1.0,0.0,0.0,0.0,0.3937687201725346,0.4209405753676826,0.20616281085670876,0.0,0.0,0.0,0.19999999999999996,0.0,0.3971107908099519,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\חיים דוד סרצ'יק\היום,D:\בעלי תשובה\שולי רנד\הופעה בקיסריה\שולי רנד - בקיסריה\דיסק 2
48.0,128.0,80.0,0.375,0.0,1.0,0.3657312505730815,1.0,0.6342687494269186,0.1783519691265463,1.0,0.8216480308734537,0.0,0.0,0.0,0.0,0.0,0.11150151170868164,0.26593446630897943,0.03916123642439433,0.0,0.0,0.0,0.2702702702702703,0.0,0.4306199082297805,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\עמיר בניון\עמיר בניון - עומד בשער,D:\בעלי תשובה\ברלינגר\משה לוי והלויים
128.0,128.0,0.0,1.0,0.0,0.0,0.41342995655720544,0.3409729108296054,0.07245704572760003,0.351482127623708,0.3409729108296054,0.010509216794102605,0.0,0.0,0.0,0.0,0.0,0.42553916194821517,0.4054955283301427,0.13420285019211267,0.0,0.14012294894647834,0.0,0.2962962962962963,0.0,0.2675581339368505,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ישראל דגן\גדולתינו ותיפארתינו,D:\בעלי תשובה\ישראל דגן\דגן חתונות\משה אונו
32.0,32.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6902830826028391,0.6666666666666667,0.2857142857142857,0.0,0.0,0.0,0.48484848484848486,0.0,0.5552341066170079,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ארז משה דורון\063 מנהיגות יהודית,D:\בעלי תשובה\ארז משה דורון\028 חינוך ילדים
48.0,128.0,80.0,0.375,0.0,0.0,0.3657312505730815,0.4028413437474495,0.03711009317436803,0.1783519691265463,0.2725157489002033,0.094163779773657,0.0,0.0,0.0,0.0,0.0,0.12149023245113513,0.6154701721537421,0.19772918258212377,0.0,0.0,0.0,0.19999999999999996,0.0,0.6694948167027387,0.0,1.0,2.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\עמיר בניון\עמיר בניון - עומד בשער,D:\בעלי תשובה\מאיר בנאי\שמע קולי
128.0,160.0,32.0,0.8,1.0,1.0,1.0,0.21497468337814524,0.7850253166218548,1.0,0.21497468337814524,0.7850253166218548,0.0,0.0,0.0,0.0,0.0,0.4523996817670104,0.2326379158973245,0.12528474525168226,0.0,0.0,0.0,0.13953488372093026,0.0,0.18200297876811944,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\יצחק פוקס\(באנו ביחד (כדאי לבדוק אם חסר איזה שיר,D:\בעלי תשובה\מים 2
128.0,128.0,0.0,1.0,0.0,0.0,0.2941560623287137,1.0,0.7058439376712863,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6599525522278559,0.18247685185185186,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.43564958421546357,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\עדי רן\אל תכה בסלע,D:\בעלי תשובה\נפתלי גולד
128.0,128.0,0.0,1.0,0.0,0.0,0.2139713364504999,0.2809753868055855,0.06700405035508558,0.21586764519215973,0.2555969699945765,0.039729324802416754,0.0,0.0,0.0,0.0,0.0,0.5923113518893025,0.48703400899525245,0.25233482829574316,0.0,0.03305785123966942,0.0,0.2857142857142857,0.0,0.38745032742805935,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\אנסמבל שם-טוב לוי\תחנות רוח,D:\בעלי תשובה\יוסף קרדונר\בחירה
128.0,128.0,0.0,1.0,0.0,0.0,0.37977690175096385,0.2000802777784875,0.17969662397247635,0.23290542901652928,0.0,0.23290542901652928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\יוסף (גלעד) קרדונר\כל העולם - 02,D:\בעלי תשובה\אודי אולמן\דברי שיר
166.4,128.0,38.400000000000006,0.7692307692307692,0.0,0.0,0.2594066150567698,0.36207277452891484,0.10266615947214502,0.2594066150567698,1.0,0.7405933849432302,1.0,0.0,0.0,0.0,0.0,0.6084000875146718,0.4540022890097853,0.05957716689914831,0.0,0.0,0.0,0.27586206896551724,0.0,0.4948293093299389,0.0,0.75,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\עדי רן\עדי רן - גלגל של הצלה,D:\בעלי תשובה\ברק כהן\יש תקווה
128.0,320.0,192.0,0.4,0.0,0.0,0.37977690175096385,0.2184054305612374,0.16137147118972645,0.23290542901652928,0.2184054305612374,0.014499998455291874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\יוסף (גלעד) קרדונר\כל העולם - 02,D:\בעלי תשובה\ישי ריבו\שטח אפור
128.0,128.0,0.0,1.0,0.0,0.0,0.6202184291388099,0.2727991566036579,0.347419272535152,0.27770914861101964,0.27455635043139537,0.003152798179624272,0.0,0.0,0.0,0.0,0.0,0.6837449812004073,0.40637443271589613,0.26983958070914593,0.0,0.016666666666666663,0.0,0.0,0.0,0.4157989628201547,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\אחיה רובין\ונזכה,D:\בעלי תשובה\ישעיה חסיד\אחד
128.0,128.0,0.0,1.0,1.0,1.0,1.0,0.4395813988062998,0.5604186011937002,1.0,0.4395813988062998,0.5604186011937002,0.0,0.0,0.0,0.0,0.0,0.5617156894403001,0.1668810592487179,0.055287413784004216,0.0,0.0,0.0,0.2857142857142857,0.0,0.4503891463620938,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\יצחק שדהו,D:\בעלי תשובה\ישראל דגן\ראש השנה שלי
128.0,128.0,0.0,1.0,0.0,0.0,0.4028413437474495,0.2889764430020933,0.11386490074535621,0.2725157489002033,0.2889764430020933,0.016460694101889994,0.0,0.0,0.0,0.0,0.0,0.6342977892525916,0.3984572616925558,0.21894409937888196,0.0,0.0,0.0,0.2666666666666667,0.0,0.38687051824081625,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\מאיר בנאי\שמע קולי,D:\בעלי תשובה\דני גולן\דני גולן והחברים\לב טהור
128.0,128.0,0.0,1.0,0.0,0.0,0.4249225978542701,0.7648210459606535,0.33989844810638337,0.4249225978542701,0.635970973660645,0.21104837580637492,1.0,0.0,0.0,0.0,0.0,0.5939937080429788,0.3114223810177516,0.3007307426872644,0.0,0.10784313725490198,0.0,0.2222222222222222,0.0,0.3503679469221838,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ניצן חן רזאל מוצא מקום,D:\בעלי תשובה\הלוים
128.0,128.0,0.0,1.0,0.0,1.0,0.7874080873534178,0.6974116257476615,0.08999646160575636,0.7874080873534178,0.6974116257476615,0.08999646160575636,0.0,0.0,0.0,0.0,0.0,0.6623162706271035,0.2930483208723392,0.23625120187901014,0.0,0.0,0.0,0.2222222222222222,0.0,0.4938007248797025,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\המדרגות,D:\בעלי תשובה\חיות  הקודש
32.0,32.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655180182922005,0.7692307692307692,0.4,0.0,0.0,0.0,0.2962962962962963,0.0,0.6551346688816699,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ארז משה דורון\029 לראות טוב,D:\בעלי תשובה\ארז משה דורון\005 ניקוי הראש
32.0,320.0,288.0,0.1,1.0,1.0,0.0,0.21379310344827585,0.21379310344827585,0.0,0.21379310344827585,0.21379310344827585,0.0,0.0,0.0,0.0,0.0,0.25913171060937623,0.3505026455026455,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ארז משה דורון\064 תמיד תלמיד,D:\בעלי תשובה\בנגי רפאל\משיח
160.0,128.0,32.0,0.8,0.0,0.0,0.2150137524440931,0.24951725891354376,0.03450350646945066,0.18847562874257065,0.24951725891354376,0.06104163017097311,0.0,0.0,0.0,0.0,0.0,0.5931143925306853,0.5059486322644218,0.21213786213786215,0.0,0.0,0.0,0.0,0.0,0.22303008387929654,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ברק כהן\ברק כהן עם דובי גינז\עונג,D:\בעלי תשובה\דני ממן\זה שיר שבח
128.0,320.0,192.0,0.4,0.0,0.0,0.4601311768377076,0.45042736031577224,0.00970381652193536,0.4601311768377076,0.45042736031577224,0.00970381652193536,0.0,0.0,0.0,0.0,0.0,0.06674906527725552,0.40018804390448764,0.3084727966253426,0.0,0.0,0.0,0.1428571428571429,0.0,0.06452590058141498,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\יונתן,D:\בעלי תשובה\יאיר כלב\הרב יאיר כלב ולהקת א גרויסע מציאה\עצם הנשמה
32.0,128.0,96.0,0.25,1.0,1.0,0.0,0.4407025534851622,0.4407025534851622,0.0,0.4407025534851622,0.4407025534851622,0.0,0.0,0.0,0.0,0.0,0.2458030702845669,0.4193374741200828,0.1409653092006033,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ארז משה דורון\093 ישוב הדעת,D:\בעלי תשובה\ישראל דגן\מחול צדיקים
64.0,48.0,16.0,0.75,1.0,1.0,0.24337572331410295,0.3657312505730815,0.12235552725897852,0.4669122431312358,0.1783519691265463,0.28856027400468953,0.0,0.0,0.0,0.0,0.0,0.48349097166156507,0.43050678361530287,0.1767871383002962,0.0,0.0,0.0,0.16000000000000003,0.0,0.3708924098444079,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\אודי טופלברג\מים,D:\בעלי תשובה\עמיר בניון\עמיר בניון - עומד בשער
160.0,48.0,112.0,0.3,0.0,0.0,0.2150137524440931,0.3657312505730815,0.15071749812898838,0.18847562874257065,0.1783519691265463,0.01012365961602435,0.0,0.0,0.0,0.0,0.0,0.038033380220165586,0.4420039055486654,0.22372846108140224,0.0,0.0,0.0,0.15384615384615385,0.0,0.13498450349589936,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ברק כהן\ברק כהן עם דובי גינז\עונג,D:\בעלי תשובה\עמיר בניון\עמיר בניון - עומד בשער
192.0,128.0,64.0,0.6666666666666666,0.0,0.0,0.3602569865901291,0.2330104184381377,0.12724656815199142,0.20396713382961987,0.18359844124657437,0.020368692583045495,1.0,0.0,0.0,0.0,0.0,0.20366615212594186,0.4298898395430774,0.18775026479630064,0.0,0.0320855614973262,0.0,0.23529411764705888,0.0,0.19692419605454142,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\שולי רנד\הופעה בקיסריה\שולי רנד - בקיסריה\דיסק 2,D:\בעלי תשובה\יוסף קרדונר\סימנים בדרך
128.0,320.0,192.0,0.4,0.0,0.0,0.2844109435360347,0.4637226853878569,0.1793117418518222,0.2844109435360347,0.4626829626472544,0.1782720191112197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\אודי דוידי\אודי דוידי - בן אהוב,D:\בעלי תשובה\יאיר כלב\עצם הנשמה 3
128.0,128.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2601616418210846,0.7398383581789154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\יצחק מאיר\נשמות חדשות\חלק 2,D:\בעלי תשובה\נקודה טובה
124.8,96.0,28.799999999999997,0.7692307692307693,0.0,0.0,0.5003296011927933,0.7506925207756237,0.2503629195828303,0.4948320889377714,1.0,0.5051679110622286,0.0,0.0,0.0,0.0,0.0,0.4696641551377644,0.19487198116685808,0.042278362899072275,0.0,0.0,0.0,0.19999999999999996,0.0,0.3700392781503304,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\רונן  חזיזה,D:\בעלי תשובה\שמוליק אינדיג\בזעת אפיך
128.0,320.0,192.0,0.4,0.0,1.0,0.2727991566036579,0.31856504208855146,0.045765885484893576,0.27455635043139537,0.31856504208855146,0.044008691657156096,0.0,0.0,0.0,0.0,0.0,0.2265190806145517,0.4901065103370442,0.30507802278336665,0.0,0.0,0.0,0.2857142857142857,0.0,0.6212336806417853,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ישעיה חסיד\אחד,D:\בעלי תשובה\אהוד בר לוי
128.0,128.0,0.0,1.0,1.0,1.0,0.27114163132912755,1.0,0.7288583686708725,0.27114163132912755,1.0,0.7288583686708725,0.0,0.0,0.0,0.0,0.0,0.621647302717581,0.2463121841249053,0.1378016740292955,0.0,0.0,0.0,0.24,0.0,0.4082623057218436,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\דב אינדיג\בת קול,D:\בעלי תשובה\אודי דוידי\אודי דוידי דבר אליו
128.0,128.0,0.0,1.0,0.0,0.0,1.0,0.2755814301892734,0.7244185698107266,1.0,0.2755814301892734,0.7244185698107266,0.0,0.0,0.0,0.0,0.0,0.640937271174555,0.2211084618980832,0.10528004616542777,0.0,0.0,0.0,0.0,0.0,0.3600738122152397,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\נפתלי גולד,D:\בעלי תשובה\יהודה גלאנץ\Phinar
32.0,32.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6616613199010134,0.7142857142857143,0.33333333333333337,0.0,0.0,0.0,0.3529411764705882,0.0,0.3128425763742024,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ארז משה דורון\038 לשלוט על המלאכים,D:\בעלי תשובה\ארז משה דורון\009 סיפור אישי
